file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2023069172124-s0063-0000000401125028-0255-s_lc.fits,401125028,63,slow,12.475926743613543,0.0128664725605421,0.7259959,12.475926743613543,1.031238092153898,0.215821267890861,1.2924826325150995,0.6482389097869304,0.0128664725605421,0.0055081152989117,0.005301806568281,0.0051325520113426,0.0050762053623141,False,15.404989509328102,False,False,False,12.475926743613543
tess2023069172124-s0063-0000000413376180-0255-s_lc.fits,413376180,63,slow,0.6760739019733665,0.0486090828958925,1.42953217,0.6760739019733665,0.4516490546012833,0.3381514092610311,1.35872970408621,0.270838636314825,0.0486090828958925,0.0478290147126023,0.0420355385806827,0.0416768402762709,0.0391695593721028,False,1.3571047667885432,False,False,False,0.6760739019733665
tess2023069172124-s0063-0000000429358906-0255-s_lc.fits,429358906,63,slow,5.5110907504181,0.0059204941626933,0.96537411,5.5110907504181,2.060005112934959,0.2968089929204803,1.158264036477571,0.675884112573896,0.0059204941626933,0.003341699020912,0.0021251704697917,0.0016064168686413,0.0014742959442858,False,13.189015811491783,False,False,False,5.5110907504181
tess2023069172124-s0063-0000000437242640-0255-a_fast-lc.fits,437242640,63,fast,4.204099129224983,0.0084020439851484,0.51649868,4.204099129224983,0.3599584065143719,2.1433195925032527,1.0822841645848198,0.4309057731672384,0.0084020439851484,0.006467087229996,0.0063079843716368,0.0062139933649596,0.0055278174488777,False,0.8662604064295805,False,False,False,4.204099129224983
tess2023069172124-s0063-0000000437242640-0255-s_lc.fits,437242640,63,slow,0.6178162365648066,0.020465081542923,0.23199201,0.6178162365648066,0.3598782080275153,0.4323317659018399,0.7195023723985502,2.181069341030228,0.020465081542923,0.0180108649243117,0.0172341099312951,0.0171193374058071,0.0154177993971202,False,0.8662604064295805,False,False,False,0.6178162365648066
tess2023069172124-s0063-0000000437248515-0255-a_fast-lc.fits,437248515,63,fast,0.8488061228858998,0.010065972244153,1.38069928,0.8488061228858998,0.4260531898040808,0.3785844831638449,1.696242909620291,1.1314370365349689,0.010065972244153,0.0094989671738646,0.0093236944959355,0.009302257836989,0.0092945422842591,False,9.32596241077652,False,False,False,0.8488061228858998
tess2023069172124-s0063-0000000437248515-0255-s_lc.fits,437248515,63,slow,9.32596241077652,0.0823954719725022,0.68770945,9.32596241077652,0.4871006322132182,0.6829025591122401,0.8546828144541716,0.3785598839873608,0.0823954719725022,0.0305419212781703,0.029691240971254,0.029394340046694,0.0292452032805271,True,9.32596241077652,True,True,False,9.32596241077652
tess2023069172124-s0063-0000000437261733-0255-s_lc.fits,437261733,63,slow,0.4928555191729262,0.0045651044527486,1.93027616,0.4928555191729262,1.822035008962192,1.356994045270783,0.675178691800933,0.3616661349943758,0.0045651044527486,0.0041131488011629,0.0039665854648432,0.0030631459210296,0.0030045346431807,False,0.6754129293417613,False,False,False,0.4928555191729262
tess2023069172124-s0063-0000000443616612-0255-s_lc.fits,443616612,63,slow,8.671366960724319,0.2750454375466778,2.30194926,8.671366960724319,5.535745495089626,3.934971089537204,3.212456253362978,2.107066521763587,0.2750454375466778,0.0479678540331345,0.036668558094563,0.0220753090371204,0.0159887881339137,True,8.671366960724319,True,True,False,8.671366960724319
tess2023069172124-s0063-0000000445903569-0255-s_lc.fits,445903569,63,slow,1.3449154621279442,0.0214528832592574,0.35193384,1.3449154621279442,0.8057488220160075,2.0211372148323554,1.007748217432314,0.6746212331621739,0.0214528832592574,0.0214057672028816,0.0212462400118702,0.0203629414843769,0.0191037445609676,False,2.027705656102343,False,False,False,1.3449154621279442
