file,ticid,sector,best_period_days,max_power,amplitude_percent
tess2022164095748-s0053-0000000164723619-0226-s_lc.fits,164723619,53,8.768439750853089,0.06335209032619256,1.63631558
tess2022164095748-s0053-0000000164726946-0226-s_lc.fits,164726946,53,0.9973328371443656,0.0075246716780187906,0.79729795
tess2022164095748-s0053-0000000164730843-0226-s_lc.fits,164730843,53,6.490404296529634,0.0018385389390867953,5.88324666
tess2022164095748-s0053-0000000164781116-0226-s_lc.fits,164781116,53,5.615116471884751,0.0046453189895500945,0.53224206
tess2022164095748-s0053-0000000164785720-0226-s_lc.fits,164785720,53,4.1299112949438035,0.00599549629064836,2.52297342
tess2022164095748-s0053-0000000164786087-0226-s_lc.fits,164786087,53,6.169819783393576,0.047086556691736246,7.0266211
tess2022164095748-s0053-0000000164827658-0226-s_lc.fits,164827658,53,4.129913421232459,0.009220003790771867,8.66349816
tess2022164095748-s0053-0000000164828012-0226-s_lc.fits,164828012,53,1.4317246751620332,0.003411797541799667,2.82297611
tess2022164095748-s0053-0000000164828419-0226-s_lc.fits,164828419,53,4.271128525179602,0.003327742702672334,5.04688025
tess2022164095748-s0053-0000000164832454-0226-s_lc.fits,164832454,53,13.510410843548181,0.16675635200602168,4.01329398
tess2022164095748-s0053-0000000164881786-0226-a_fast-lc.fits,164881786,53,13.51069647486334,0.017672643766525987,1.17378235
tess2022164095748-s0053-0000000164881786-0226-s_lc.fits,164881786,53,13.51041214383288,0.046347161805903245,0.51676691
tess2022164095748-s0053-0000000164882482-0226-s_lc.fits,164882482,53,8.76844638449734,0.0414887414905762,0.86197197
tess2022164095748-s0053-0000000164884235-0226-a_fast-lc.fits,164884235,53,2.7609021972900534,0.001064288709434317,0.6879878
tess2022164095748-s0053-0000000164884235-0226-s_lc.fits,164884235,53,3.64752577619719,0.007356098385362349,0.30777395
tess2022164095748-s0053-0000000164886497-0226-s_lc.fits,164886497,53,11.10762041249546,0.06539540446103197,10.50369024
tess2022164095748-s0053-0000000164886585-0226-s_lc.fits,164886585,53,3.266042050076631,0.004486799580874943,2.90688634
tess2022164095748-s0053-0000000164886812-0226-s_lc.fits,164886812,53,5.3735669519562865,0.4703593677692636,1.39693081
tess2022164095748-s0053-0000000164892194-0226-s_lc.fits,164892194,53,0.9973332391345751,0.0040709234377892724,2.56235123
tess2022164095748-s0053-0000000164999822-0226-a_fast-lc.fits,164999822,53,13.510695356141714,0.006215353611375328,1.23275638
tess2022164095748-s0053-0000000164999822-0226-s_lc.fits,164999822,53,20.0,0.018918119267938134,0.54034591
tess2022164095748-s0053-0000000188768068-0226-a_fast-lc.fits,188768068,53,8.768638453822074,0.08809311663088719,0.08632541
tess2022164095748-s0053-0000000188768068-0226-s_lc.fits,188768068,53,3.8736782666820857,0.06802238787898632,0.04979968
tess2022164095748-s0053-0000000198241702-0226-a_fast-lc.fits,198241702,53,9.430610607795593,0.0012662587918744134,1.03646278
tess2022164095748-s0053-0000000198241702-0226-s_lc.fits,198241702,53,1.4154604524715764,0.001163929365934498,0.45108676
tess2022164095748-s0053-0000000198356533-0226-a_fast-lc.fits,198356533,53,2.6439610286951782,0.00466656193398289,0.31409264
tess2022164095748-s0053-0000000198356533-0226-s_lc.fits,198356533,53,8.768302595927747,0.005569579115470713,0.13996601
tess2022164095748-s0053-0000000198385543-0226-s_lc.fits,198385543,53,3.3536500327772374,0.005026331074799498,0.9046042
tess2022164095748-s0053-0000000198390247-0226-a_fast-lc.fits,198390247,53,2.701137589973981,0.00583183924676099,0.71749806
tess2022164095748-s0053-0000000198390247-0226-s_lc.fits,198390247,53,8.768312392983121,0.006728753088431706,0.30476093
tess2022164095748-s0053-0000000198485881-0226-s_lc.fits,198485881,53,0.12364071779547373,0.0010129794705912116,1.69391036
tess2022164095748-s0053-0000000198588220-0226-s_lc.fits,198588220,53,1.5963550382259721,0.06629326649130475,0.27781963
tess2022164095748-s0053-0000000219850915-0226-s_lc.fits,219850915,53,5.151844700428382,0.001972275182704458,0.44600844
tess2022164095748-s0053-0000000219852584-0226-s_lc.fits,219852584,53,1.5963698685948804,0.030155829269201972,0.43095946
tess2022164095748-s0053-0000000219852882-0226-a_fast-lc.fits,219852882,53,10.200754162231537,0.1489429997133071,1.31390572
tess2022164095748-s0053-0000000219852882-0226-s_lc.fits,219852882,53,9.430320912556342,0.20699241560990628,0.63594699
tess2022164095748-s0053-0000000219854185-0226-s_lc.fits,219854185,53,1.3114412501964283,0.03900361491968048,0.43856025
tess2022164095748-s0053-0000000219854519-0226-s_lc.fits,219854519,53,3.4461917643685873,0.004107583671416662,0.35166621
tess2022164095748-s0053-0000000219857012-0226-a_fast-lc.fits,219857012,53,6.490595264731823,0.0022619554435557776,0.24222016
tess2022164095748-s0053-0000000219857012-0226-s_lc.fits,219857012,53,0.5052021535432023,0.0015802167779864129,0.11823297
tess2022164095748-s0053-0000000219860288-0226-s_lc.fits,219860288,53,0.188046389526391,0.0010587690753991145,1.16963744
tess2022164095748-s0053-0000000229400092-0226-s_lc.fits,229400092,53,0.4605116927771709,0.012261097221050126,0.53116322
tess2022164095748-s0053-0000000229455001-0226-s_lc.fits,229455001,53,3.757249961134266,0.014642327654284967,0.17624497
tess2022164095748-s0053-0000000229510866-0226-s_lc.fits,229510866,53,1.0475192410316823,0.11328196233584684,0.36099851
tess2022164095748-s0053-0000000229650439-0226-a_fast-lc.fits,229650439,53,8.193566231510605,0.00427445418428179,0.71345389
tess2022164095748-s0053-0000000229650439-0226-s_lc.fits,229650439,53,4.271094975157089,0.00520477583476077,0.31884551
tess2022164095748-s0053-0000000229742722-0226-s_lc.fits,229742722,53,5.615082426402526,0.004770306922472285,0.25537014
tess2022164095748-s0053-0000000229747848-0226-a_fast-lc.fits,229747848,53,4.948067712314551,0.03073281001921166,0.92844248
tess2022164095748-s0053-0000000229747848-0226-s_lc.fits,229747848,53,5.151897931192968,0.06737889948076754,0.39334893
tess2022164095748-s0053-0000000229791084-0226-s_lc.fits,229791084,53,1.6382699437374444,0.07181273443544378,1.10255897
tess2022164095748-s0053-0000000230127302-0226-a_fast-lc.fits,230127302,53,5.6152795350334825,0.000519377357203189,1.14922822
tess2022164095748-s0053-0000000230127302-0226-s_lc.fits,230127302,53,0.28632606323641646,0.0016565218840137298,0.50053716
tess2022164095748-s0053-0000000232540264-0226-a_fast-lc.fits,232540264,53,10.20069748647129,0.0017616824852727604,0.26347518
tess2022164095748-s0053-0000000232540264-0226-s_lc.fits,232540264,53,1.5565670307302917,0.0012728397480351063,0.12487888
tess2022164095748-s0053-0000000232608943-0226-s_lc.fits,232608943,53,1.830285344032131,0.015845844068223414,0.80991864
tess2022164095748-s0053-0000000232612416-0226-s_lc.fits,232612416,53,4.271046465734299,0.012756789951943579,0.51854134
tess2022164095748-s0053-0000000232982558-0226-s_lc.fits,232982558,53,0.07652499890811416,0.0010898772388181672,0.26699185
tess2022164095748-s0053-0000000233087860-0226-s_lc.fits,233087860,53,10.200474307463168,0.0833022978465029,0.32165766
tess2022164095748-s0053-0000000233602827-0226-s_lc.fits,233602827,53,5.373538211468993,0.0025172714830512207,1.01810098
tess2022164095748-s0053-0000000235678745-0226-a_fast-lc.fits,235678745,53,8.76872709158667,0.002067395018478758,1.12858891
tess2022164095748-s0053-0000000235678745-0226-s_lc.fits,235678745,53,4.129887006525693,0.004863588027880001,0.48732519
tess2022164095748-s0053-0000000235683377-0226-s_lc.fits,235683377,53,7.243077403717757,0.146852205052659,1.22259974
tess2022164095748-s0053-0000000237104103-0226-s_lc.fits,237104103,53,0.9101055777314463,0.01565247094926522,0.46790242
tess2022164095748-s0053-0000000237157751-0226-s_lc.fits,237157751,53,2.536500452763867,0.0027440252116059,4.44595039
tess2022164095748-s0053-0000000237158274-0226-a_fast-lc.fits,237158274,53,6.8464141626930255,0.0008833460985137451,1.27495706
tess2022164095748-s0053-0000000237158274-0226-s_lc.fits,237158274,53,3.544031220437135,0.0014695315298738087,0.55359721
tess2022164095748-s0053-0000000237158408-0226-s_lc.fits,237158408,53,3.6475204405106085,0.004003269558149718,2.21687615
tess2022164095748-s0053-0000000237158650-0226-s_lc.fits,237158650,53,13.51040589559355,0.0026837745665919703,1.98231459
tess2022164095748-s0053-0000000237188153-0226-s_lc.fits,237188153,53,0.1370777139488591,0.0027093690345328402,2.39623785
tess2022164095748-s0053-0000000237188565-0226-s_lc.fits,237188565,53,6.169815884085753,0.004730794613012416,4.18483615
tess2022164095748-s0053-0000000237189544-0226-s_lc.fits,237189544,53,4.271122712227231,0.004529302481643493,7.37211168
tess2022164095748-s0053-0000000237191392-0226-s_lc.fits,237191392,53,0.33287926410729746,0.0018489033041381767,3.03472817
tess2022164095748-s0053-0000000237192046-0226-s_lc.fits,237192046,53,5.879412009928151,0.00887487119521712,2.66030788
tess2022164095748-s0053-0000000237222864-0226-s_lc.fits,237222864,53,3.757231196639494,0.00465854731552316,0.17990351
tess2022164095748-s0053-0000000237232044-0226-s_lc.fits,237232044,53,10.20052830797382,0.005472500434649284,0.25120497
tess2022164095748-s0053-0000000243271051-0226-s_lc.fits,243271051,53,4.4223424495709684,0.01271368025026138,1.45519078
tess2022164095748-s0053-0000000243271716-0226-s_lc.fits,243271716,53,12.19175720895984,0.04387711377464686,3.25788617
tess2022164095748-s0053-0000000243271945-0226-s_lc.fits,243271945,53,1.6170720798011995,0.005919359345871812,10.42496443
tess2022164095748-s0053-0000000243272677-0226-s_lc.fits,243272677,53,20.0,0.015347753904819059,1.38326108
tess2022164095748-s0053-0000000257060897-0226-s_lc.fits,257060897,53,1.2216435888074761,0.04193114794153709,0.56251764
tess2022164095748-s0053-0000000258202719-0226-s_lc.fits,258202719,53,5.615112188047518,0.007552426109367959,2.1873343
tess2022164095748-s0053-0000000258203303-0226-a_fast-lc.fits,258203303,53,6.490680851801064,0.005750130796141204,1.79819882
tess2022164095748-s0053-0000000258203303-0226-s_lc.fits,258203303,53,4.584649074361995,0.003186703055066179,0.75258791
tess2022164095748-s0053-0000000258203566-0226-s_lc.fits,258203566,53,12.191746417512764,0.0037586603402185387,2.28584051
tess2022164095748-s0053-0000000258348597-0226-s_lc.fits,258348597,53,3.7572347969158164,0.0371914784895815,10.57092011
tess2022164095748-s0053-0000000258349285-0226-s_lc.fits,258349285,53,5.373557276567064,0.009081564542518641,2.77554572
tess2022164095748-s0053-0000000258349590-0226-s_lc.fits,258349590,53,5.373557024366715,0.0023677777902199374,1.42638445
tess2022164095748-s0053-0000000258920431-0226-s_lc.fits,258920431,53,1.1982401558095614,0.005602449494010873,0.74521244
tess2022164095748-s0053-0000000259168516-0226-s_lc.fits,259168516,53,1.9144830327246685,0.0009454964274897686,2.17383742
tess2022164095748-s0053-0000000259233660-0226-s_lc.fits,259233660,53,8.768439858895164,0.01914438085924783,2.02896714
tess2022164095748-s0053-0000000264678534-0226-s_lc.fits,264678534,53,8.768420015774764,0.006749459122306226,0.08871198
tess2022164095748-s0053-0000000267572272-0226-s_lc.fits,267572272,53,0.21752249364339626,0.424258442338257,2.71913052
tess2022164095748-s0053-0000000267574918-0226-a_fast-lc.fits,267574918,53,3.266210429522688,0.008671455091193667,236.44583911
tess2022164095748-s0053-0000000267574918-0226-s_lc.fits,267574918,53,11.1076047979829,0.014325621780747649,94.73871589
tess2022164095748-s0053-0000000267747398-0226-s_lc.fits,267747398,53,2.182038839292568,0.018284675207461184,1.40596151
tess2022164095748-s0053-0000000267749737-0226-s_lc.fits,267749737,53,10.200569769004355,0.007134237200574858,0.72753012
tess2022164095748-s0053-0000000268334473-0226-s_lc.fits,268334473,53,2.8883928331992355,0.0011693244285367213,0.2099812
tess2022164095748-s0053-0000000268403451-0226-s_lc.fits,268403451,53,0.959035577463054,0.04518091010018046,0.30323386
tess2022164095748-s0053-0000000279915941-0226-s_lc.fits,279915941,53,4.422345765287134,0.0030392071199621326,0.9049952
tess2022164095748-s0053-0000000279917005-0226-s_lc.fits,279917005,53,1.4483243790448812,0.05833834970342781,3.32933724
tess2022164095748-s0053-0000000279917282-0226-s_lc.fits,279917282,53,12.191752932956781,0.04837386107003818,2.86814928
tess2022164095748-s0053-0000000279917678-0226-s_lc.fits,279917678,53,4.271125656176375,0.03237062988925447,2.09613442
tess2022164095748-s0053-0000000279918915-0226-s_lc.fits,279918915,53,4.947857456928275,0.008505255121638267,2.4299252
tess2022164095748-s0053-0000000279947414-0226-s_lc.fits,279947414,53,2.03952110331359,0.022380490760376598,0.67077279
tess2022164095748-s0053-0000000284475976-0226-s_lc.fits,284475976,53,2.1445741195808283,0.05255434459581003,0.60611725
tess2022164095748-s0053-0000000287080092-0226-s_lc.fits,287080092,53,11.107445912987691,0.0013938399385000403,0.14365911
tess2022164095748-s0053-0000000288631580-0226-s_lc.fits,288631580,53,7.243053476151397,0.9120955261592695,1.55394077
tess2022164095748-s0053-0000000288735205-0226-s_lc.fits,288735205,53,0.8720016791678031,0.047431632452041295,0.56845069
tess2022164095748-s0053-0000000289164482-0226-s_lc.fits,289164482,53,7.243067255013022,0.11232781483892548,0.46098709
tess2022164095748-s0053-0000000289580577-0226-s_lc.fits,289580577,53,3.265958276499977,0.0020924254260985533,0.48395514
tess2022164095748-s0053-0000000298663873-0226-s_lc.fits,298663873,53,15.14888222338379,0.01625642218126383,0.1538527
tess2022164095748-s0053-0000000298834019-0226-s_lc.fits,298834019,53,1.8575465696944173,0.006134697803928545,1.61411285
tess2022164095748-s0053-0000000298892283-0226-s_lc.fits,298892283,53,10.200559384236302,0.02888817493622566,2.66604483
tess2022164095748-s0053-0000000298896336-0226-a_fast-lc.fits,298896336,53,20.0,0.0018593799979255434,0.64490318
tess2022164095748-s0053-0000000298896336-0226-s_lc.fits,298896336,53,9.430446924844402,0.011652661754310359,0.28777361
tess2022164095748-s0053-0000000298969755-0226-s_lc.fits,298969755,53,3.5440423043435025,0.009411165572816585,3.13544035
tess2022164095748-s0053-0000000298969838-0226-s_lc.fits,298969838,53,11.107628232929503,0.014929204834918166,10.19503951
tess2022164095748-s0053-0000000299087490-0226-s_lc.fits,299087490,53,12.191769890995241,0.036083450227819246,2.43334174
tess2022164095748-s0053-0000000299089587-0226-s_lc.fits,299089587,53,5.151942675467556,0.01752760058781598,8.58832479
tess2022164095748-s0053-0000000299089652-0226-s_lc.fits,299089652,53,4.2711359520851255,0.01860689872735263,1.2013936
tess2022164095748-s0053-0000000299096355-0226-s_lc.fits,299096355,53,3.103741390541539,0.01840959200871595,0.52055001
tess2022164095748-s0053-0000000299158887-0226-s_lc.fits,299158887,53,5.373577011785215,0.5329302222022053,1.32961094
tess2022164095748-s0053-0000000299159378-0226-s_lc.fits,299159378,53,9.43045298848804,0.002324572931343977,0.65039754
tess2022164095748-s0053-0000000299220166-0226-s_lc.fits,299220166,53,9.430454779420826,0.020334476066875575,5.07779598
tess2022164095748-s0053-0000000307958020-0226-a_fast-lc.fits,307958020,53,8.768637394580715,0.0021296040261377888,0.24480104
tess2022164095748-s0053-0000000307958020-0226-s_lc.fits,307958020,53,8.76831801582485,0.008197339248436047,0.11482477
tess2022164095748-s0053-0000000308172249-0226-s_lc.fits,308172249,53,10.200428652818129,0.08163671768118032,1.46705031
tess2022164095748-s0053-0000000310002617-0226-s_lc.fits,310002617,53,1.0563523468381377,0.03178711730839678,0.55797696
tess2022164095748-s0053-0000000311408969-0226-s_lc.fits,311408969,53,7.242976322230488,0.015196939370877837,1.54924393
tess2022164095748-s0053-0000000320798691-0226-s_lc.fits,320798691,53,4.759275122298787,0.0149848265433541,0.51101327
tess2022164095748-s0053-0000000321668398-0226-s_lc.fits,321668398,53,0.8045888672942433,0.003966412993942928,0.69151402
tess2022164095748-s0053-0000000321669174-0226-s_lc.fits,321669174,53,2.1819862083384307,0.0023455557333450124,0.73332429
tess2022164095748-s0053-0000000336128819-0226-s_lc.fits,336128819,53,17.239687691695256,0.007972725423896522,0.77716947
tess2022164095748-s0053-0000000336266673-0226-s_lc.fits,336266673,53,5.615105157335862,0.01160065880306981,2.53313184
tess2022164095748-s0053-0000000342642208-0226-s_lc.fits,342642208,53,1.4483118255633183,0.009874264330107617,0.33650875
tess2022164095748-s0053-0000000350812580-0226-s_lc.fits,350812580,53,20.0,0.040699703947002584,4.28424954
tess2022164095748-s0053-0000000350814495-0226-s_lc.fits,350814495,53,5.151930768207447,0.012341071111857109,5.05673885
tess2022164095748-s0053-0000000350814607-0226-s_lc.fits,350814607,53,9.430433680881467,0.031124819211543222,2.704072
tess2022164095748-s0053-0000000350814622-0226-s_lc.fits,350814622,53,12.191752308293168,0.07571823361523057,0.81719637
tess2022164095748-s0053-0000000350987771-0226-s_lc.fits,350987771,53,0.8046058403543598,0.0026402769506626623,1.6880399
tess2022164095748-s0053-0000000351803495-0226-s_lc.fits,351803495,53,6.169805911583268,0.014945022604760024,0.71034908
tess2022164095748-s0053-0000000351898154-0226-s_lc.fits,351898154,53,4.422328185172954,0.013478190807371051,2.0798564
tess2022164095748-s0053-0000000352007758-0226-s_lc.fits,352007758,53,10.20054977950337,0.04131201926262895,1.42515719
tess2022164095748-s0053-0000000352011875-0226-s_lc.fits,352011875,53,3.6475273404861217,0.010600525608690738,0.86064577
tess2022164095748-s0053-0000000352012126-0226-s_lc.fits,352012126,53,11.107621251666341,0.004849080642728096,7.54659653
tess2022164095748-s0053-0000000352013543-0226-s_lc.fits,352013543,53,5.615121664164943,0.028460240687737042,13.21810007
tess2022164095748-s0053-0000000356867115-0226-s_lc.fits,356867115,53,11.10755949659522,0.1386623851351202,0.42609811
tess2022164095748-s0053-0000000358516596-0226-s_lc.fits,358516596,53,0.19694524757909282,0.3731149552595294,0.84978938
tess2022164095748-s0053-0000000377293776-0226-a_fast-lc.fits,377293776,53,2.0396357451915303,0.021824412895013356,0.70268333
tess2022164095748-s0053-0000000377293776-0226-s_lc.fits,377293776,53,2.0395169496735233,0.07898274383932462,0.31811714
tess2022164095748-s0053-0000000377780790-0226-a_fast-lc.fits,377780790,53,2.701199851128036,0.0037158311408589076,0.7928288
tess2022164095748-s0053-0000000377780790-0226-s_lc.fits,377780790,53,4.4223397595051095,0.016634005945554555,0.35566986
tess2022164095748-s0053-0000000377781254-0226-s_lc.fits,377781254,53,8.768444416956372,0.01442570125573853,2.3844105
tess2022164095748-s0053-0000000377782148-0226-s_lc.fits,377782148,53,4.129912037328412,0.023140411045708742,1.9884944
tess2022164095748-s0053-0000000394050135-0226-s_lc.fits,394050135,53,2.2610028391616614,0.015253344483738706,0.50890446
tess2022164095748-s0053-0000000396562848-0226-s_lc.fits,396562848,53,12.191775015526451,0.005525768039636642,0.52175283
tess2022164095748-s0053-0000000399794420-0226-s_lc.fits,399794420,53,12.191761025716255,0.002188052676744214,11.93533659
tess2022164095748-s0053-0000000399822422-0226-s_lc.fits,399822422,53,2.888426794702468,0.009738354332469976,1.46511197
tess2022164095748-s0053-0000000399825554-0226-s_lc.fits,399825554,53,5.615122723280789,0.019850318981699977,4.95217919
tess2022164095748-s0053-0000000399825584-0226-s_lc.fits,399825584,53,2.589079979460789,0.004161685299655422,1.37830853
tess2022164095748-s0053-0000000399826741-0226-s_lc.fits,399826741,53,4.1299158370586415,0.013290334818967565,1.42186582
tess2022164095748-s0053-0000000399826842-0226-s_lc.fits,399826842,53,7.243112181862136,0.02330335048160125,1.1370337
tess2022164095748-s0053-0000000399954349-0226-a_fast-lc.fits,399954349,53,5.152187545036621,0.013838254362453044,1.74788237
tess2022164095748-s0053-0000000399954349-0226-s_lc.fits,399954349,53,5.151939465570656,0.07332127451933097,0.83637476
tess2022164095748-s0053-0000000399955825-0226-s_lc.fits,399955825,53,3.266043651603334,0.014595828789539966,1.09163582
tess2022164095748-s0053-0000000402898317-0226-s_lc.fits,402898317,53,6.4904155279754825,0.018425057252735504,0.39705157
tess2022164095748-s0053-0000000405688133-0226-s_lc.fits,405688133,53,6.84612945596759,0.004138712364674115,0.89253604
tess2022164095748-s0053-0000000405717552-0226-s_lc.fits,405717552,53,11.107617888284889,0.017163640792494,0.77039361
tess2022164095748-s0053-0000000405717754-0226-s_lc.fits,405717754,53,13.51041318882415,0.060867185333567955,2.01020598
tess2022164095748-s0053-0000000405719110-0226-s_lc.fits,405719110,53,9.430439271120207,0.005058316195351732,0.40052891
tess2022164095748-s0053-0000000406950324-0226-s_lc.fits,406950324,53,8.768467449666513,0.009511396145430149,0.93121827
tess2022164095748-s0053-0000000406997913-0226-s_lc.fits,406997913,53,3.9977491152064872,0.01773751085292084,1.6297102
tess2022164095748-s0053-0000000416267321-0226-s_lc.fits,416267321,53,11.10763237218444,0.03873532846429682,3.28289449
tess2022164095748-s0053-0000000416279912-0226-s_lc.fits,416279912,53,8.768461849103037,0.011763039457896973,0.99030733
tess2022164095748-s0053-0000000416281317-0226-s_lc.fits,416281317,53,13.510427867980406,0.014383173763390258,5.0269264
tess2022164095748-s0053-0000000416282268-0226-s_lc.fits,416282268,53,4.271140603494523,0.002350042860632272,4.58799005
tess2022164095748-s0053-0000000417646390-0226-s_lc.fits,417646390,53,3.7572272622802747,0.020719763627675743,0.49261093
tess2022164095748-s0053-0000000424435940-0226-s_lc.fits,424435940,53,0.6269153400477178,0.03329833944963893,0.56147933
tess2022164095748-s0053-0000000428679607-0226-s_lc.fits,428679607,53,12.19173210669393,0.05254502317901442,0.22250116
tess2022164095748-s0053-0000000428787891-0226-s_lc.fits,428787891,53,0.7651692896708375,0.016279999948301992,0.38990974
tess2022164095748-s0053-0000000441738827-0226-s_lc.fits,441738827,53,3.997672596595607,0.0016552824370866996,1.89678311
tess2022164095748-s0053-0000000441739020-0226-a_fast-lc.fits,441739020,53,2.1446530337820606,0.0016756516784533718,0.46063602
tess2022164095748-s0053-0000000441739020-0226-s_lc.fits,441739020,53,6.846037526144365,0.005435947708663567,0.20852923
tess2022164095748-s0053-0000000441765914-0226-s_lc.fits,441765914,53,8.768358105992704,0.015932688435614243,0.43073177
tess2022164095748-s0053-0000000445805961-0226-s_lc.fits,445805961,53,8.768381587223299,0.034321765016068706,0.17978191
tess2022164095748-s0053-0000000467331291-0226-s_lc.fits,467331291,53,8.193315620155849,0.004696263842790742,0.54528356
tess2022164095748-s0053-0000000470127886-0226-s_lc.fits,470127886,53,1.8855825055050603,0.0319149356922281,0.42071342
tess2022164095748-s0053-0000000470171739-0226-s_lc.fits,470171739,53,1.1539635504600552,0.03299129408711444,0.52137494
tess2022190063128-s0054-0000000007548817-0227-s_lc.fits,7548817,54,1.1348823177803893,0.019085942929523668,0.90065181
tess2022190063128-s0054-0000000008516795-0227-s_lc.fits,8516795,54,1.372405261803216,0.00977068711831123,0.46571493
tess2022190063128-s0054-0000000026547036-0227-s_lc.fits,26547036,54,7.920775564153778,0.12766985075152962,0.23140073
tess2022190063128-s0054-0000000026749051-0227-s_lc.fits,26749051,54,1.0788897231031067,0.001617682488575659,7.87097633
tess2022190063128-s0054-0000000026817004-0227-s_lc.fits,26817004,54,2.0004929986312896,0.001600515378056421,0.68766594
tess2022190063128-s0054-0000000027010191-0227-s_lc.fits,27010191,54,2.594026288286467,0.7039260103992607,5.42297959
tess2022190063128-s0054-0000000027011135-0227-s_lc.fits,27011135,54,4.592411832641775,0.0012214848536406338,1.95527554
tess2022190063128-s0054-0000000027082730-0227-s_lc.fits,27082730,54,3.5874368865130988,0.0009658329438617806,5.4669404
tess2022190063128-s0054-0000000027186509-0227-s_lc.fits,27186509,54,7.469643523720523,0.0032566820406458937,0.98400235
tess2022190063128-s0054-0000000027318774-0227-s_lc.fits,27318774,54,3.233625761666856,0.003426053628948422,7.11043239
tess2022190063128-s0054-0000000027396246-0227-s_lc.fits,27396246,54,7.06713101620988,0.005751912692282018,2.44825661
tess2022190063128-s0054-0000000027397848-0227-a_fast-lc.fits,27397848,54,2.2021209928678163,0.0004709321045598672,1.69864774
tess2022190063128-s0054-0000000027397848-0227-s_lc.fits,27397848,54,7.920786315531586,0.0019566295079669165,0.72995245
tess2022190063128-s0054-0000000027534138-0227-s_lc.fits,27534138,54,2.757667834768187,0.0030165094617707086,0.57410955
tess2022190063128-s0054-0000000027534458-0227-s_lc.fits,27534458,54,3.0109127469510506,0.0033608610671685734,0.77804089
tess2022190063128-s0054-0000000027645404-0227-s_lc.fits,27645404,54,5.813948493477992,0.0500354359225864,2.38542557
tess2022190063128-s0054-0000000027769688-0227-a_fast-lc.fits,27769688,54,7.067336515617328,0.026563659486886004,1.63961411
tess2022190063128-s0054-0000000027769688-0227-s_lc.fits,27769688,54,7.469651511811465,0.1301528066115235,0.80839872
tess2022190063128-s0054-0000000027774415-0227-s_lc.fits,27774415,54,0.1708634115839542,0.0028921656079184278,2.78598666
tess2022190063128-s0054-0000000027848472-0227-s_lc.fits,27848472,54,1.858689849382599,0.10004064172931887,0.34677982
tess2022190063128-s0054-0000000027916356-0227-s_lc.fits,27916356,54,0.8067768843642721,0.0077063048205242585,1.73445225
tess2022190063128-s0054-0000000027987264-0227-s_lc.fits,27987264,54,4.43704901183682,0.031746904920250764,2.56902456
tess2022190063128-s0054-0000000027988327-0227-s_lc.fits,27988327,54,0.49016611511318836,0.04110378114646869,1.16863549
tess2022190063128-s0054-0000000027988995-0227-s_lc.fits,27988995,54,0.0771657198337197,0.006852135178257117,10.40198267
tess2022190063128-s0054-0000000027990610-0227-s_lc.fits,27990610,54,0.4691258377805583,0.0014925540468528006,12.33615756
tess2022190063128-s0054-0000000027992970-0227-s_lc.fits,27992970,54,17.35358066183035,0.013531593638008182,0.92448831
tess2022190063128-s0054-0000000028089143-0227-s_lc.fits,28089143,54,0.08107755663614949,0.0008073658735409107,1.2950021
tess2022190063128-s0054-0000000028159518-0227-s_lc.fits,28159518,54,7.067141656414308,0.01736078137999387,1.22348785
tess2022190063128-s0054-0000000028227113-0227-s_lc.fits,28227113,54,9.673523587309338,0.004911675009992737,0.41149557
tess2022190063128-s0054-0000000028230581-0227-s_lc.fits,28230581,54,7.920796460623594,0.0018774794354932752,0.77842116
tess2022190063128-s0054-0000000028230919-0227-a_fast-lc.fits,28230919,54,5.3406300923905645,0.1066559224911831,0.4340744
tess2022190063128-s0054-0000000028230919-0227-s_lc.fits,28230919,54,9.673523112271333,0.08550554348495772,0.16806543
tess2022190063128-s0054-0000000028357724-0227-s_lc.fits,28357724,54,0.18640653850291838,0.7543844101244145,4.21328604
tess2022190063128-s0054-0000000028361088-0227-s_lc.fits,28361088,54,0.05154048510729451,0.03679550513386652,2.91387618
tess2022190063128-s0054-0000000028448711-0227-s_lc.fits,28448711,54,2.3188439949296753,0.0018194081506494584,1.43066525
tess2022190063128-s0054-0000000048018596-0227-s_lc.fits,48018596,54,15.325615361333714,0.03216623676022178,0.18628418
tess2022190063128-s0054-0000000048217852-0227-s_lc.fits,48217852,54,5.340396093490727,0.0030507860702109098,4.28715706
tess2022190063128-s0054-0000000048353358-0227-s_lc.fits,48353358,54,12.422292472777285,0.02510219273015371,0.98448396
tess2022190063128-s0054-0000000048354224-0227-s_lc.fits,48354224,54,3.491883755129813,0.0022072900252867573,0.67879438
tess2022190063128-s0054-0000000048448369-0227-a_fast-lc.fits,48448369,54,6.7059242188663895,0.000545269905136638,1.80064678
tess2022190063128-s0054-0000000048448369-0227-s_lc.fits,48448369,54,20.0,0.011582234957377844,0.7766211
tess2022190063128-s0054-0000000048448415-0227-s_lc.fits,48448415,54,15.325625187041824,0.009863912160710447,2.30016112
tess2022190063128-s0054-0000000048503881-0227-s_lc.fits,48503881,54,6.379532896016771,0.005151529104984823,2.61252522
tess2022190063128-s0054-0000000048503953-0227-s_lc.fits,48503953,54,4.592379840826303,0.002897244736547305,1.27476692
tess2022190063128-s0054-0000000048504464-0227-s_lc.fits,48504464,54,3.491889197826508,0.005066131158213931,3.57918143
