ra,dec,TIC,2mass_id,KIC,Reinhold,McQuillan,Claytor ,Oelkers,Newton 2016,Newton 2018,Bouma,Walkowicz
291.3993802,38.7877563,137151626,19253585+3847159,3645438,,,,,,,,
290.4950939,38.7954956,122450088,19215883+3847437,3642289,,,,,,,,
290.3336142,38.7282722,122376998,19212007+3843416,3641726,,,,,,,,
290.1072124,38.7022694,122225232,19202572+3842080,3640905,,,,,,,,
287.9754691,38.7402988,121457557,19115411+3844250,3634051,,,,,,,,
287.3619673,38.7141384,121214185,19092683+3842505,3632418,,,,,,,12.42,
287.2356828,38.7540824,121123737,19085656+3845149,3632089,,,,,,,31.1,
286.1306907,38.7795494,120764338,19043138+3846466,3629330,,,,,,,,
295.4980737,38.6444499,184015844,19415954+3838402,3561464,,,,,,,2.75,
295.1828896,38.6542028,139036554,19404390+3839152,3559935,,,,,,,27.76,
295.1672065,38.637039,139036617,19404013+3838134,3559860,,,,,,,,
294.9498381,38.6051867,138888805,19394796+3836186,3558849,,,,,,,,
293.8045041,38.6390517,138365520,19351306+3838208,3554031,,,,,,,22.74,
292.3264835,38.6575441,137550286,19291835+3839273,3548044,,,,,,,,
291.8080645,38.6226615,351060274,19271392+3837217,3546060,,,,,,,,
291.5741663,38.6559433,137218786,19261781+3839214,3545135,,,,,,,,
291.4314024,38.6543635,137151294,19254354+3839158,3544640,,,,,,,18.73,
291.4181275,38.6723124,137151335,19254039+3840204,3544595,,,,4.73776,,,27.95,
287.3629145,38.6497341,121214078,19092707+3838585,3531558,,,,,,,20.6,
294.9589285,38.5915968,138888759,19395014+3835296,3458028,,,,,,,,
292.5877743,38.5219827,137687477,19302107+3831193,3448130,,,,,,,12.08,
292.4797004,38.5149018,137634395,19295513+3830537,3447722,,,,,,,,
292.2149697,38.5485469,137484431,19285162+3832549,3446746,,,,,,,26.13,
291.0189951,38.5455728,122684233,19240457+3832440,3442055,,,,,,,,
290.4406294,38.5235721,122450696,19214575+3831248,3440118,,,,,,,4.64,
290.0004154,38.5398551,122224871,19200009+3832236,3438507,,,,,,,,
288.5493683,38.5651973,121656582,19141179+3833548,3433668,,,,,,,,
286.5907635,38.5582993,120962288,19062178+3833298,3428127,,24.106,,,,,,
294.5762033,38.4569588,378013798,19381829+3827251,3354846,,,,,,,18.83,
294.1496529,38.458207,138569175,19363592+3827297,3353050,,,,,,,21.35,
293.8719143,38.4229184,138364831,19352926+3825225,3351888,,,,,,,33.99,
292.9227926,38.4772173,137892978,19314146+3828382,3348082,,,,,,,,
292.4275044,38.4728824,137634508,19294260+3828224,3346154,,,,,,,,
291.6535379,38.4946597,137318075,19263684+3829407,3342970,,,,,,,,
291.6071451,38.4103192,137219378,19262571+3824374,3342794,,,,,,,,
287.2058009,38.4981903,121124617,19084939+3829531,3328080,,,,,,,,
294.4335228,38.3554729,377871791,19374404+3821196,3247268,,,,,,,,
294.1156858,38.3934378,138568968,19362775+3823365,3245969,,,,,,,26.12,
293.850623,38.3977379,138364751,19352415+3823519,3244792,,,,,,,,
292.7130925,38.3581685,137815803,19305114+3821295,3240158,,,,,,,,
291.4094615,38.3400107,137150544,19253826+3820240,3234843,,,,,,,,
290.4132621,38.3437283,122376177,19213918+3820375,3231341,,,,,,,9.64,
286.4904589,38.374872,120891972,19055770+3822296,3218908,,,,,,,,
285.8537014,38.3840916,120638033,19032487+3823028,3217264,,,,,,,,
294.1527259,38.2330886,138568416,19363664+3813589,3128552,,,,,,,,
292.422792,38.2662824,137635103,19294147+3815587,3120904,,,,,,,16.13,
292.3012109,38.2669983,137549134,19291230+3816013,3120355,,,,,,,,
291.9510277,38.2516419,137349536,19274823+3815061,3118797,,,,,,,,
291.423582,38.2165603,137150277,19254165+3812597,3116412,,,,,,,,
291.0318604,38.211894,122780849,19240766+3812430,3114811,,,,,,,9.8,
290.8704935,38.2735978,122607324,19232892+3816250,3114167,,,,,,,,
289.7766991,38.2622374,394179552,19190640+3815441,3109930,,,,,,,,
287.7646113,38.2947076,121395435,19110349+3817409,3103227,,,,,,,,
287.4786474,38.2290751,121276638,19095484+3813438,3102384,,,,,,,,
286.2232284,38.2581676,120763491,19045357+3815294,3098810,,,,,,,8.94,
292.6842738,38.1262604,137816475,19304422+3807346,2995392,,,,,,,,
291.6994841,38.1452065,137317096,19264789+3808429,2990873,,,,,,,,
291.3822988,38.1274595,137150039,19253173+3807388,2989404,,,,,,,,
290.8332412,38.1841851,122607554,19231995+3811036,2987027,,,,,,,37.45,
287.7375794,38.1146488,121395761,19105701+3806524,2975770,,,,,,,19.52,
292.5147146,38.0219872,137635841,19300352+3801194,2857607,,,,,,,23.02,
291.9761559,38.0550327,137348987,19275428+3803182,2854914,,,,,,,,
291.8129995,38.0880964,351057636,19271512+3805174,2854181,,,,,,,,
291.5791562,38.0358066,137220387,19261900+3802089,2853093,,,,,,,,
290.8846217,38.0575539,122682991,19233232+3803272,2849805,,,,,,,,
287.4441104,38.0884183,121276933,19094658+3805183,2837111,,,,,,,,
285.5129496,38.079839,120571308,19020310+3804470,2831055,,,,,,,20.78,
293.1845144,37.9698357,138036952,19324428+3758114,2721030,,,,,,,,
292.6903973,37.9345682,137817056,19304569+3756044,2718778,,,,,,,,
292.3303706,37.9970696,137548365,19291928+3759494,2717158,,,,,,,,
292.2681469,37.955672,137548225,19290434+3757203,2716853,,,,,,,,
292.2545917,37.971376,137548281,19290111+3758171,2716801,,,,,,,,
292.0333777,37.9744551,137348756,19280803+3758283,2715695,,,,,,,,
293.2541121,37.8461519,138036531,19330098+3750463,2584163,,,,,,,,
292.6903779,37.8350549,137817355,19304566+3750059,2581554,,,,,,,7.82,
292.6274943,37.8601653,137685450,19303059+3751364,2581316,,,,,,,7.87,
291.1384628,37.8592447,122781795,19243324+3751334,2574338,,,,,,,,
286.9638856,37.8296147,121022533,19075133+3749469,2557816,,,,,,,,
291.2451266,37.7590079,137096633,19245884+3745326,2442448,,,,,,,,
291.0218899,37.7698734,122682249,19240524+3746112,2441495,,,,,,,16.51,
290.4744875,37.7665499,122507231,19215388+3745597,2439243,,,,,,,,
292.4210998,37.6827919,137636895,19294105+3740581,2307415,,,,,,,10.24,
291.7415821,37.6888103,137315852,19265799+3741202,2304320,,,,,,,,
292.2910129,37.5807686,137547023,19290983+3734508,2164169,,,,,,,25.23,
286.6257591,37.537313,120964116,19063018+3732142,2142522,,,,,,,10.12,
286.3442954,37.4119347,120825510,19052262+3724431,1996180,,,,,,,6.88,
286.1501263,37.4113438,120762000,19043603+3724409,1995519,,,,,,,,
292.5798564,37.3762616,137683938,19301917+3722350,1873513,,,,,,,,
292.4275963,37.3207616,137638020,19294261+3719149,1872821,,,,,,,,
292.044628,37.3761861,137347078,19281070+3722344,1871056,,,,,,,10.95,
290.6822097,37.3551593,122515955,19224373+3721184,1865042,,,,,,,,
286.28593,37.3869915,120825566,19050862+3723134,1849702,,,,,,,18.11,
292.2628779,37.2369732,137545963,19290309+3714131,1725016,,,,,,,,
292.2046748,37.2212065,137488218,19284912+3713163,1724719,,,,,,,9.2,
290.9193265,37.2871677,122680921,19234063+3717138,1718958,,,,,,,9.35,
290.7287168,37.2526575,122673489,19225488+3715095,1718189,,,,,,,,
290.6178587,37.2891002,122515768,19222831+3717207,1717722,,,,,,,,
291.4994412,37.0592571,137307173,19255986+3703334,1432789,,,,,,,,
286.3624951,37.0259902,120826158,19052698+3701340,1414111,,,,,,,,
293.7327826,36.8154936,138359318,19345587+3648557,1173581,,,,,,,,
286.0408755,36.632536,120757718,19040985+3637574,875283,,,,,,,,
278.7819771,36.6156327,289574465,18350767+3636562,858038,,,,,,,,
293.9850284,36.2962939,138488806,19355641+3617467,359587,,,,,,,,
294.3374248,35.2764934,69356857,19372100+3516360,111170,,,,,,,,
90.9842762,-60.6663348,150030205,06035606-6039587,,,,68.4,,,,,
98.454881,-58.5250316,260708537,,,,,50.9,,,,,
73.7382202,-62.521874,55650590,,,,,45.8,,,,,
91.0899861,-55.3115376,260004324,,,,,23.4,,,,,
80.1058735,-59.8954326,309792357,05202531-5953443,,,,22.8,1.04328,,,,
107.9210254,-65.5088568,349095149,07114104-6530324,,,,21.7,,,,,
116.9731027,-71.0019671,300812741,07475353-7100061,,,,20.5,,,,,
311.2697002,44.5002351,239332587,20450474+4430023,,,,,50,,,,
168.6376584,25.7105962,82308728,11143316+2542374,,,,,47.641701,,,,
51.7501882,-63.500166,279741379,,,,,,47.641701,,,,
106.559098,-47.5878156,134200185,,,,,,45.495899,,,,
294.6614126,31.2192001,69679391,19383872+3113091,,,,,29.5334,,,,
286.8540627,59.0866254,377293776,,,,,,25.125601,,,,
229.8374423,29.2078771,357501308,,,,,,22.346399,,,,
144.0074644,-21.6650634,413248763,,,,,,20.529699,,,,
76.44594,21.548199,27039476,05054699+2132552,,,,,18.986099,,,,
150.1151015,39.4577506,9348006,10002763+3927282,,,,,15.7332,,,,
175.5755995,23.0270335,119584412,,,,,,15.2579,,,,
297.7101763,48.0818635,28230919,,,,,,14.8104,,,,
47.5172608,-50.8322632,200723869,03100397-5049567,,,,,14.8104,,,,
187.9948428,-35.5544523,130924120,12315870-3533177,,,,,14.1864,,,,
178.0461054,35.1718001,144401492,11521119+3510184,,,,,13.6129,,,,
162.7766969,25.641065,368435330,10510650+2538281,,,,,13.4318,,,,
15.5981441,37.1854394,352413427,01022356+3711078,,,,,13.4318,,,,
0.1856063,-54.8308228,201248411,,,,,,12.7535,,,,
300.6154535,53.3774418,293954617,,,,,,11.7178,,,,
60.6003316,31.3298354,467651916,,,,,,8.92299,,,,
106.569578,22.6831477,437011608,07061681+2241007,,,,,8.69263,,,,
44.2620144,-56.1918694,207141131,02570294-5611314,,,,,8.69263,,,,
325.0145363,48.4067674,395171208,21400351+4824243,,,,,5.2829,,,,
129.6010863,20.1060074,307733361,08382429+2006217,,,,,4.27643,,,,
50.1319206,42.6069564,384984325,03203162+4236255,,,,,2.99554,,,,
175.5505363,26.7030669,138819293,,,,,,1.52077,,,,
207.526001,-40.8358961,166527623,13500627-4050090,,,,,1.43033,,,,
161.8795569,36.3294345,8260536,10473108+3619459,,,,,1.15545,,,,
300.1821223,22.7097759,256364928,,,,,,1.09176,,,,
144.5553,23.5467464,91987762,09381335+2332491,,,,,1.07778,,,,
67.8205302,19.8316901,456945304,04311695+1949545,,,,,1.07549,,,,
46.0610334,43.5576668,192415680,03041453+4333285,,,,,1.04869,,,,
178.577997,-37.5533568,306996324,,,,,,1.04328,,,,
271.9355015,39.0729269,75878355,,,,,,1.0232,,,,
124.0338967,33.2914532,139270665,08160812+3317296,,,,,0.962733,,,,
24.3544618,-45.6777937,100100827,01372503-4540404,,,,,0.891369,,,,
307.8598998,39.9389161,16740101,20312634+3956196,,,,,0.588911,,,,
289.7528323,41.631884,394172596,,,,,,0.507282,,,,
333.4267738,-12.0663429,437699592,22134239-1203587,,,,,,,,,
333.2125206,-10.9261373,38200266, ,,,,,,,,,
333.1100738,-16.3418863,437695245,22122638-1620301,,,,,,,,,
332.9482355,-58.946085,231702397,,,,,,,,,,
332.7143373,-30.7497189,97409519,22105143-3044588,,,,,,,,,
332.6357627,-11.1661157,38136597,22103256-1109583,,,,,,,,,
332.5632644,58.7060934,329148988,22101513+5842221,,,,,,,,,
332.4138478,-11.4286687,38129680,22093926-1125434,,,,,,,,,
332.3407712,-13.4288624,206241306,22092179-1325438,,,,,,,,,
331.5266563,-10.7115362,50183101,22060640-1042414,,,,,,,,,
331.506364,34.2116583,162289289,22060153+3412422,,,,,,,,,
331.5031606,39.2988284,261135533,,,,,,,,,,
331.2771441,-14.1218019,75266189,22050653-1407180,,,,,,,,,
331.203092,-12.019067,102264230,22044873-1201079,,,,,,,,,
331.1178077,81.5659509,470127886,22042815+8133572,,,,,,,,,
330.844543,67.4986773,372207328,,,,,,,,,,
330.7950219,18.8842419,420814525,22031077+1853036,,,,,,,,,
329.7262534,-10.8750666,49984349,21585426-1052301,,,,,,,,,
329.5639152,71.1316048,256722647,21581534+7107538,,,,,,,,,
328.9759206,-14.0684399,102068384,21555419-1404062,,,,,,,,,
328.9113712,28.1794996,17865622,21553871+2810460,,,,,,,,,
328.7181708,-77.3388025,290348383,,,,,,,,,,
328.5174799,-38.3774193,197643976,21540423-3822388,,,,,,,,,
327.7530693,-43.5623642,144193715,21510084-4333444,,,,,,,,,
327.7191734,-8.6359458,857186,21505262-0838084,,,,,,,,,
327.6656953,10.4629385,466390120,21503977+1027468,,,,,,,,,
327.2487497,6.2781777,466382581,21485965+0616420,,,,,,,,,
326.8614036,6.6053185,466376085, ,,,,,,,,,
326.8516615,62.7538164,408636441,,,,,,,,,,
325.6362269,77.7343836,467331291,21423255+7744033,,,,,,,,,
325.2016451,84.3337613,264678534,,,,,,,,,,
324.5359781,30.4881882,266593143,,,,,,,,,,
324.3894196,-77.9791468,354944123,,,,,,,,,,
322.9418092,66.3490054,321857016,21314590+6620556,,,,,,,,,
322.6023682,34.7395805,160390955,21302453+3444226,,,,,,,,,
322.3777987,21.474527,418604868,21293069+2128296,,,,,,,,,
322.2537644,-58.8361466,381856447,21290068-5850102,,,,,,,,,
320.7628761,-40.0484393,207077681,21230309-4002537,,,,,,,,,
320.4784442,35.648625,163539739,21215495+3538557,,,,,,,,,
319.9496969,-58.1489328,231670397,21194790-5808559,,,,,,,,,
319.6995877,-26.6163743,290131778,21184786-2636578,,,,,,,,,
319.4982407,-22.0498228,439366538,21175958-2202588,,,,,,,,,
318.7370122,-55.8718634,231663901,21145687-5552184,,,,,,,,,
317.9001392,68.4020762,388076422,21113603+6824074,,,,,,,,,
317.5515264,10.7388967,354619337,21101237+1044197,,,,,,,,,
316.9614798,-26.0967205,289793076,21075075-2605479,,,,,,,,,
316.6318791,-26.6928654,29857954,21063165-2641333,,,,,,,,,
316.324003,57.7710946,343628284,21051778+5746168,,,,,,,,,
316.2036922,55.5880221,375506058,21044887+5535166,,,,,,,,,
316.0969388,24.6536739,126606859,,,,,,,,,,
315.9054895,11.9893675,283419843,21033731+1159218,,,,,,,,,
315.5319489,7.0562793,459730973,21020767+0703224,,,,,,,,,
315.4771912,-13.4333821,442530946,21015446-1325595,,,,,,,,,
315.0259661,-5.094857,248853232,21000618-0505398,,,,,,,,,
314.5754375,-35.7966224,92449173,20581808-3547475,,,,,,,,,
314.316923,21.9502055,265979849,20571603+2157007,,,,,,,,,
314.2685227,31.6610186,236445129,20570443+3139397,,,,,,,,,
313.9000261,-18.9714084,77202722,20553599-1858159,,,,,,,,,
313.7832393,-34.1357512,92352620,20550794-3408079,,,,,,,,,
313.7706819,24.360977,419411415,20550491+2421387,,,,,,,,,
313.691232,-72.8046404,401604346,20544592-7248166,,,,,,,,,
313.6872928,9.1790688,375942197,20544496+0910446,,,,,,,,,
313.5110469,72.5806455,364186197,20540263+7234498,,,,,,,,,
313.2154754,-25.6873756,29344935,20525171-2541144,,,,,,,,,
313.1670294,65.6087833,365733349,20523998+6536326,,,,,,,,,
312.4574879,-24.4286938,336732616,20494978-2425436,,,,,,,,,
312.4493079,-24.303506,336732544,20494783-2418124,,,,,,,,,
312.3632611,33.6123832,230741378,,,,,,,,,,
312.3400744,-70.4850723,372172128,20492158-7029058,,,,,,,,,
311.8886385,34.7374918,232941965,20473329+3444151,,,,,,,,,
311.673345,-41.8209828,369455629,20464156-4149151,,,,,,,,,
311.2911369,-31.34245,441420236,,,,,,,,,,
311.2583112,-35.4278412,441422655,20450201-3525401,,,,,,,,,
311.0920041,-19.4375266,271898990,20442207-1926150,,,,,,,,,
311.0427558,-39.2254856,389352124,20441022-3913309,,,,,,,,,
310.4487344,49.6468992,286201103,,,,,,,,,,
310.2917002,3.6382967,393818343,20411006+0338191,,,,,,,,,
309.9712091,-65.4496994,351601843,20395334-6526579,,,,,,,,,
309.5112337,-48.4620833,100566492,20380268-4827434,,,,,,,,,
308.5390859,-29.6726127,212253390,,,,,,,,,,
307.7255587,6.4293305,374530847,20305413+0625463,,,,,,,,,
307.5966925,-44.8876181,90850770,20302318-4453150,,,,,,,,,
307.4182976,-39.0323568,290742484,20294038-3901565,,,,,,,,,
306.9286462,-56.4622865,370133522,,,,,,,,,,
306.741134,33.7443882,199376584,20265791+3344401,,,,,,,,,
306.4220814,45.9710306,193754373,20254129+4558158,,,,,,,,,
306.1239076,16.7621462,305243225,20242972+1645437,,,,,,,,,
305.8724366,-44.0587001,425817867,20232944-4403306,,,,,,,,,
305.8398236,54.3943194,365102760,20232153+5423395,,,,,,,,,
305.6897438,47.3086191,193336820,,,,,,,,,,
305.4749252,70.9437054,258514800,20215383+7056376,,,,,,,,,
305.4585453,19.4358468,402828941,20215006+1926094,,,,,,,,,
305.4413294,26.6926759,99224131,20214593+2641335,,,,,,,,,
305.2219454,59.4489033,233948455,20205324+5926556,,,,,,,,,
305.0957239,-19.3147271,71841620,20202298-1918528,,,,,,,,,
305.0655462,-7.4119237,151759246,20201568-0724422,,,,,,,,,
304.868782,-7.5476595,151724385,20192849-0732511,,,,,,,,,
304.8000322,32.5810446,203189770,20191200+3234517,,,,,,,,,
304.538843,-1.0760033,244089109,20180931-0104324,,,,,,,,,
304.2834581,42.9065338,417047499,20170801+4254236,,,,,,,,,
304.2079924,3.2939492,399402994,20164989+0317385,,,,,,,,,
303.3818697,65.1623313,236887394,20133160+6509433,,,,,,,,,
303.1954355,18.1047776,278348461,20124688+1806175,,,,,,,,,
303.1667996,-2.1444369,243921117,,,,,,,,,,
302.7984228,-61.1354659,466206508,20111163-6108076,,,,,,,,,
302.7375229,70.8696532,402898317,20105711+7052098,,,,,,,,,
302.0256247,66.8503014,269701147,,,,,,,,,,
301.630179,15.9891418,328081248,,,,,,,,,,
300.4280761,-26.077564,301031110,20014273-2604392,,,,,,,,,
299.6142524,32.2871702,102734241,,,,,,,,,,
299.5495794,45.7696769,268932150, ,,,,,,,,,
299.1563393,-31.3351812,271478281,,,,,,,,,,
299.0506412,17.5699627,75262942,19561214+1734118,,,,,,,,,
298.7363395,46.4991236,268060194,,,,,,,,,,
297.7909214,16.9125679,209752908,19510980+1654451,,,,,,,,,
297.398678,76.1391776,237232044,19493608+7608204,,,,,,,,,
297.3226523,4.6724124,398895470,19491743+0440207,,,,,,,,,
297.2158166,64.3543506,229510866,19485182+6421157,,,,,,,,,
297.0588033,49.4784362,27991150, ,,,,,,,,,
296.688442,-63.5656488,339522221,19464518-6333561,,,,,,,,,
296.2446203,74.0628577,237222864,19445865+7403457,,,,,,,,,
296.0898796,48.9554121,27769737, ,,,,,,,,,
296.0039349,-47.5620305,79748331,19440094-4733417,,,,,,,,,
295.8940373,42.3805156,271963778, ,,,,,,,,,
295.7542063,42.5373065,271960115, ,,,,,,,,,
295.7438485,-19.9497314,68952448,19425852-1956585,,,,,,,,,
295.3877064,56.2178049,400432230,19413306+5613043,,,,,,,,,
295.2173259,40.5921599,138969239, ,,,,,,,,,
294.9416887,-25.7483655,96847781,19394601-2544539,,,,,,,,,
294.6336944,-55.3302692,360742636,19383207-5519483,,,,,,,,,
294.3068385,-22.2044872,126325985,19371363-2212161,,,,,,,,,
294.2910707,60.881302,229455001,19370985+6052531,,,,,,,,,
294.2373599,45.1968274,270955259, ,,,,,,,,,
293.8330329,-28.498475,398275886,,,,,,,,,,
293.5920614,41.0950891,138297607, ,,,,,,,,,
293.5607117,-23.1312775,125060509,19341458-2307518,,,,,,,,,
293.3223259,30.7042468,40292751,19331736+3042152,,,,,,,,,
293.2866147,-54.5327284,320004517,,,,,,,,,,
292.9397825,-26.7402021,169504920,19314555-2644246,,,,,,,,,
292.6634642,71.7629612,259172249,19303919+7145463,,,,,,,,,
292.6062979,68.1545924,259233660,19302553+6809163,,,,,,,,,
292.5029676,41.8299933,137558813,,,,,,,,,,
292.4588212,62.5291892,229400092,19295008+6231452,,,,,,,,,
292.313979,65.9738018,259168516,,,,,,,,,,
292.2196,44.6173667,63126862,,,,,,,,,,
292.1669417,53.4873694,26547036,19283999+5329143,,,,,,,,,
292.0552827,0.1218359,392353449,19281326+0007185,,,,,,,,,
291.7770457,1.3836634,391958006,19270649+0123013,,,,,,,,,
291.5953596,-22.2477071,119605900,19262288-2214514,,,,,,,,,
291.5885696,1.4262972,391880567,19262124+0125352,,,,,,,,,
291.4787013,-23.2028183,119262291,19255488-2312100,,,,,,,,,
291.1623865,55.4730273,284475976,19243895+5528233,,,,,,,,,
291.0636813,0.7460143,405010127,19241528+0044461,,,,,,,,,
291.0489438,36.8400772,122784501, ,,,,,,,,,
290.9564463,49.3667933,417676990,,,,,,,,,,
290.8101704,-20.1663771,12611594,19231442-2009587,,,,,,,,,
290.6198948,60.8539035,230001847,19222878+6051140,,,,,,,,,
290.5267975,38.1428283,122451550, ,,,,,,,,,
290.2705419,-19.6908744,12181371,19210486-1941269,,,,,,,,,
290.2379403,-82.5597883,369327947,,,,,,,,,,
290.1739741,73.1951082,420112589,19204172+7311434,,,,,,,,,
289.4792124,-32.8601244,31858843,19175503-3251358,,,,,,,,,
289.4007603,-22.3900092,11439959,19173618-2223236,,,,,,,,,
289.3143526,-2.7747085,161062394,19171544-0246288,,,,,,,,,
289.2974275,-60.8917599,467971286,19171138-6053301,,,,,,,,,
289.202402,-19.3559227,11270200,19164857-1921212,,,,,,,,,
289.1485491,-25.6463233,2468648,,,,,,,,,,
