file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2023315124025-s0072-0000000175193677-0267-a_fast-lc.fits,175193677,72,fast,8.461007029,0.701436293,0.45599461,8.461007029,4.915797487,3.800960736,3.182348815,1.83697913,0.701436293,0.176609062,0.036509264,0.022066305,0.003685014,TRUE,8.461007029,TRUE,TRUE,FALSE,8.461007029
tess2023315124025-s0072-0000000175193677-0267-s_lc.fits,175193677,72,slow,8.451848793,0.405027655,0.34662783,8.451848793,4.908844142,3.676048218,2.732482693,1.863027178,0.405027655,0.323442533,0.100896466,0.033333848,0.019897907,TRUE,8.461007029,TRUE,TRUE,FALSE,8.451848793
tess2023315124025-s0072-0000000175262071-0267-s_lc.fits,175262071,72,slow,5.895813357,0.104291552,1.361202,5.895813357,3.176066365,4.358859247,9.106975364,2.669080776,0.104291552,0.047047221,0.028738658,0.012616597,0.012458516,TRUE,5.895813357,TRUE,TRUE,FALSE,5.895813357
tess2023315124025-s0072-0000000175265494-0267-s_lc.fits,175265494,72,slow,5.118884325,0.114368621,1.05566978,5.118884325,3.918385422,9.871493975,3.356170429,2.794773618,0.114368621,0.048430647,0.047495476,0.025342432,0.016555011,TRUE,5.118884325,TRUE,TRUE,FALSE,5.118884325
tess2023315124025-s0072-0000000293375721-0267-s_lc.fits,293375721,72,slow,7.879791489,0.065089116,1.72765136,7.879791489,5.355515222,3.674099691,14.90525666,1.347414348,0.065089116,0.044358747,0.007778719,0.003532867,0.002945017,TRUE,7.879791489,TRUE,TRUE,FALSE,7.879791489
tess2023315124025-s0072-0000000307733361-0267-a_fast-lc.fits,307733361,72,fast,4.525628302,0.233070115,1.01550698,4.525628302,3.456030341,7.381059921,2.730129294,13.2197197,0.233070115,0.142735623,0.092172526,0.085236124,0.03420062,TRUE,4.502565476,TRUE,TRUE,FALSE,4.525628302
tess2023315124025-s0072-0000000307733361-0267-s_lc.fits,307733361,72,slow,4.525385776,0.586697074,1.03134513,4.525385776,3.455832332,2.667707368,1.464965669,10.78237925,0.586697074,0.221581995,0.080389751,0.055992604,0.052608107,TRUE,4.502565476,TRUE,TRUE,FALSE,4.525385776
tess2023315124025-s0072-0000000323687123-0267-s_lc.fits,323687123,72,slow,4.377867184,0.120691808,1.36712313,4.377867184,6.367275725,3.335663591,2.570685571,2.091122091,0.120691808,0.04870464,0.011284158,0.010122268,0.006161545,TRUE,4.377867184,TRUE,TRUE,FALSE,4.377867184
tess2023315124025-s0072-0000000332022997-0267-s_lc.fits,332022997,72,slow,8.446359416,0.371487247,1.06710136,8.446359416,3.791729582,3.090456269,5.61044023,2.667573861,0.371487247,0.140381071,0.087810529,0.047825141,0.03147368,TRUE,9.251619838,TRUE,TRUE,FALSE,8.446359416
tess2023315124025-s0072-0000000366631954-0267-s_lc.fits,366631954,72,slow,11.87889669,0.06762024,0.55011392,11.87889669,4.526637896,7.382402619,5.355279719,3.56208331,0.06762024,0.029168446,0.019712484,0.015681534,0.007199333,TRUE,11.87889669,TRUE,TRUE,FALSE,11.87889669
tess2023315124025-s0072-0000000380619414-0267-s_lc.fits,380619414,72,slow,7.863056871,0.234208759,0.45486689,7.863056871,4.893469077,14.8919341,2.787782756,3.254607909,0.234208759,0.109608957,0.065588713,0.037016195,0.01810834,TRUE,7.863056871,TRUE,TRUE,FALSE,7.863056871
tess2023315124025-s0072-0000000437011608-0267-a_fast-lc.fits,437011608,72,fast,9.118523447,0.74292515,1.07913554,9.118523447,5.905497058,4.366800127,2.870804681,3.46419308,0.74292515,0.237756858,0.101945618,0.050105533,0.040276467,TRUE,9.174843022,TRUE,TRUE,FALSE,9.118523447
tess2023315124025-s0072-0000000437011608-0267-s_lc.fits,437011608,72,slow,9.199079332,0.791844111,1.21262074,9.199079332,4.422438544,5.973249586,2.910931434,3.510913921,0.791844111,0.160960036,0.15823591,0.056529428,0.019293188,TRUE,9.174843022,TRUE,TRUE,FALSE,9.199079332
tess2023315124025-s0072-0000000468989066-0267-s_lc.fits,468989066,72,slow,5.120918982,0.14669858,2.73763835,5.120918982,8.448382079,3.793003528,3.175432792,2.86450355,0.14669858,0.072595185,0.046860251,0.009449102,0.008150388,TRUE,5.120918982,TRUE,TRUE,FALSE,5.120918982
tess2023341045131-s0073-0000000008400842-0268-s_lc.fits,8400842,73,slow,7.579052823,0.07017908,0.23029685,7.579052823,11.46175941,5.661277495,4.518047552,2.755794361,0.07017908,0.066455369,0.066320471,0.064268083,0.039155315,TRUE,7.579052823,TRUE,TRUE,FALSE,7.579052823
tess2023341045131-s0073-0000000279947414-0268-s_lc.fits,279947414,73,slow,5.432424944,0.05259398,0.63039064,5.432424944,15.40885191,7.579335389,11.46205315,3.071172025,0.05259398,0.047578112,0.040752885,0.03974597,0.01258349,TRUE,5.432424944,TRUE,TRUE,FALSE,5.432424944
tess2023341045131-s0073-0000000299217986-0268-s_lc.fits,299217986,73,slow,8.544045858,0.070953018,8.54967892,8.544045858,5.432387025,11.46200626,2.873909324,1.388106723,0.070953018,0.058300843,0.052171362,0.01266746,0.009662931,TRUE,8.544045858,TRUE,TRUE,FALSE,8.544045858
tess2023341045131-s0073-0000000395393265-0268-s_lc.fits,395393265,73,slow,6.182996562,0.064721305,0.54224491,6.182996562,13.82231616,9.124803539,3.218410569,4.371122234,0.064721305,0.040038333,0.035679681,0.020234631,0.016168848,TRUE,6.182996562,TRUE,TRUE,TRUE,13.82231616
tess2024003055635-s0074-0000000026541144-0269-s_lc.fits,26541144,74,slow,11.43539697,0.067165999,3.91533911,11.43539697,5.888141539,3.742555812,1.52287219,2.687804646,0.067165999,0.026390474,0.007684543,0.003827948,0.003649178,TRUE,11.43539697,TRUE,TRUE,FALSE,11.43539697
tess2024003055635-s0074-0000000026584080-0269-s_lc.fits,26584080,74,slow,4.215160721,0.277016743,4.7754848,4.215160721,5.639444262,3.365243481,2.634765452,1.505698648,0.277016743,0.040004359,0.018978176,0.006994147,0.005519591,TRUE,4.215160721,TRUE,TRUE,FALSE,4.215160721
tess2024003055635-s0074-0000000027010191-0269-a_fast-lc.fits,27010191,74,fast,2.534897239,0.425924277,4.18772101,2.534897239,1.287943553,2.237555925,6.160109575,3.965066268,0.425924277,0.130785234,0.031522214,0.024726152,0.013645748,TRUE,2.608734588,TRUE,TRUE,FALSE,2.534897239
tess2024003055635-s0074-0000000027010191-0269-s_lc.fits,27010191,74,slow,2.534724555,0.561969923,3.84595633,2.534724555,1.287849551,2.237400901,3.850479139,3.282505335,0.561969923,0.157840022,0.025884421,0.020804895,0.010910153,TRUE,2.608734588,TRUE,TRUE,FALSE,2.534724555
tess2024003055635-s0074-0000000027639443-0269-s_lc.fits,27639443,74,slow,0.123095464,0.24442501,4.40791249,0.123095464,0.276621803,0.175526372,0.150923838,2.743012314,0.24442501,0.042719212,0.011884624,0.009067638,0.004055581,TRUE,0.123095464,TRUE,TRUE,FALSE,0.123095464
tess2024003055635-s0074-0000000027769688-0269-a_fast-lc.fits,27769688,74,fast,6.458026491,0.192009065,1.62540793,6.458026491,9.763428868,4.656401684,3.282712143,3.742779179,0.192009065,0.061875972,0.046330483,0.013865706,0.012298596,TRUE,6.457685368,TRUE,TRUE,FALSE,6.458026491
tess2024003055635-s0074-0000000027769688-0269-s_lc.fits,27769688,74,slow,6.457685368,0.510399847,1.00677848,6.457685368,15.38954524,2.743012091,3.452241791,1.944184338,0.510399847,0.025989876,0.017610525,0.017380806,0.012462148,TRUE,6.457685368,TRUE,TRUE,FALSE,6.457685368
tess2024003055635-s0074-0000000028357724-0269-s_lc.fits,28357724,74,slow,0.186562668,0.741967644,3.86384249,0.186562668,6.457676671,0.093195123,9.097787738,0.375393445,0.741967644,0.007867191,0.007500605,0.006260465,0.005471472,TRUE,0.186402136,TRUE,TRUE,FALSE,0.186562668
tess2024003055635-s0074-0000000048353358-0269-s_lc.fits,48353358,74,slow,2.237424095,0.121037855,1.03879631,2.237424095,6.159826786,8.517500405,4.499273961,2.583801188,0.121037855,0.03763243,0.027602587,0.016920135,0.012846865,TRUE,2.236404255,TRUE,TRUE,FALSE,2.237424095
tess2024003055635-s0074-0000000048506505-0269-s_lc.fits,48506505,74,slow,6.457739578,0.48871202,1.72365665,6.457739578,4.656167292,3.365265515,9.763100977,2.743041434,0.48871202,0.170464177,0.119332953,0.110757869,0.043414512,TRUE,6.457739578,TRUE,TRUE,FALSE,6.457739578
tess2024003055635-s0074-0000000051234631-0269-s_lc.fits,51234631,74,slow,11.43511125,0.100860802,0.33652246,11.43511125,6.457450322,2.742884866,3.543714943,2.355714926,0.100860802,0.07017194,0.041139309,0.034318938,0.019353416,TRUE,11.43511125,TRUE,TRUE,FALSE,11.43511125
tess2024003055635-s0074-0000000063213622-0269-s_lc.fits,63213622,74,slow,5.888146611,0.422389862,1.69157028,5.888146611,3.128679745,4.215165002,2.687807486,1.972922529,0.422389862,0.224910531,0.039769874,0.037888306,0.020093487,TRUE,6.232548992,TRUE,TRUE,FALSE,5.888146611
tess2024003055635-s0074-0000000120105003-0269-s_lc.fits,120105003,74,slow,6.159837207,0.435138376,2.53552258,6.159837207,8.51751236,4.499282485,3.128708631,2.743051753,0.435138376,0.13529167,0.058288379,0.043261657,0.040116838,TRUE,6.159837207,TRUE,TRUE,FALSE,6.159837207
tess2024003055635-s0074-0000000120105470-0269-a_fast-lc.fits,120105470,74,fast,2.534928236,0.346159005,3.89850855,2.534928236,2.988844637,1.326339579,2.20070652,1.862970309,0.346159005,0.107161081,0.072379614,0.069671065,0.02193029,TRUE,2.574052626,TRUE,TRUE,FALSE,2.534928236
tess2024003055635-s0074-0000000120105470-0269-s_lc.fits,120105470,74,slow,2.53475555,0.605309004,3.25834453,2.53475555,2.923214947,1.326242973,2.237428726,1.88919594,0.605309004,0.167081937,0.119442154,0.100965395,0.026737863,TRUE,2.574052626,TRUE,TRUE,FALSE,2.53475555
tess2024003055635-s0074-0000000120629799-0269-s_lc.fits,120629799,74,slow,11.4341791,0.091893682,1.30477428,11.4341791,7.148115626,3.451544608,5.409923003,3.056398691,0.091893682,0.086312034,0.024998146,0.019871823,0.011395142,TRUE,11.4341791,TRUE,TRUE,FALSE,11.4341791
tess2024003055635-s0074-0000000122442334-0269-s_lc.fits,122442334,74,slow,0.140299678,0.05000547,1.77289367,0.140299678,6.78592657,9.097840708,4.086175449,2.033008284,0.05000547,0.013759519,0.006625402,0.005070097,0.005045125,TRUE,0.140299678,TRUE,TRUE,FALSE,0.140299678
tess2024003055635-s0074-0000000122450696-0269-a_fast-lc.fits,122450696,74,fast,4.656435138,0.146513938,2.35998988,4.656435138,2.356008249,2.634954995,3.452491379,6.458067441,0.146513938,0.036501033,0.022273307,0.022253359,0.014692707,TRUE,4.692225669,TRUE,TRUE,FALSE,4.656435138
tess2024003055635-s0074-0000000122450696-0269-s_lc.fits,122450696,74,slow,4.656156457,0.453418969,1.47928476,4.656156457,3.543898992,2.398159604,6.159805693,9.097844045,0.453418969,0.075371631,0.063783392,0.061096342,0.023506328,TRUE,4.692225669,TRUE,TRUE,FALSE,4.656156457
tess2024003055635-s0074-0000000122507231-0269-s_lc.fits,122507231,74,slow,0.085497855,0.072583584,22.17004538,0.085497855,0.076705802,0.104502197,0.051698296,0.062783399,0.072583584,0.054989853,0.037507618,0.020124347,0.019175875,TRUE,0.085497855,TRUE,TRUE,FALSE,0.085497855
tess2024003055635-s0074-0000000122673489-0269-s_lc.fits,122673489,74,slow,13.79908805,0.067333918,12.35620677,13.79908805,6.785929495,3.640526135,1.540448664,3.203760794,0.067333918,0.061377117,0.018974335,0.01304857,0.008887394,TRUE,13.79908805,TRUE,TRUE,FALSE,13.79908805
tess2024003055635-s0074-0000000123416753-0269-s_lc.fits,123416753,74,slow,7.553783249,0.08679235,9.44474339,7.553783249,11.43546274,4.65618738,5.639498909,1.944215969,0.08679235,0.055245712,0.04150506,0.022395804,0.019748518,TRUE,7.553783249,TRUE,TRUE,FALSE,7.553783249
tess2024003055635-s0074-0000000123444694-0269-s_lc.fits,123444694,74,slow,9.763123943,0.058550076,0.85573792,9.763123943,5.639494747,2.743052311,2.315015509,2.002532384,0.058550076,0.053255389,0.02472771,0.01091669,0.010669487,TRUE,9.43041814,TRUE,TRUE,FALSE,9.763123943
tess2024003055635-s0074-0000000137099260-0269-s_lc.fits,137099260,74,slow,10.53328549,0.198504578,1.58096969,10.53328549,4.656154326,6.159803149,2.275544738,1.67578516,0.198504578,0.017999096,0.016880916,0.009075848,0.006577272,TRUE,10.53328549,TRUE,TRUE,FALSE,10.53328549
tess2024003055635-s0074-0000000137151294-0269-s_lc.fits,137151294,74,slow,6.785923452,0.078321082,23.77947569,6.785923452,2.800565872,4.215172267,11.43541364,1.944198373,0.078321082,0.033776773,0.032498877,0.024185683,0.01805344,TRUE,6.785923452,TRUE,TRUE,FALSE,6.785923452
tess2024003055635-s0074-0000000137317096-0269-s_lc.fits,137317096,74,slow,0.17415403,0.066472196,3.40461731,0.17415403,4.824388713,6.159798911,1.718931683,2.988623772,0.066472196,0.002693311,0.002267497,0.002151436,0.002035383,TRUE,0.17415403,TRUE,TRUE,FALSE,0.17415403
tess2024003055635-s0074-0000000137545963-0269-s_lc.fits,137545963,74,slow,0.159774417,0.075003452,9.77427959,0.159774417,6.159796672,12.50654422,4.82438679,4.086170755,0.075003452,0.005441084,0.004251076,0.003230478,0.002456904,TRUE,0.159931201,TRUE,TRUE,FALSE,0.159774417
tess2024003055635-s0074-0000000137817355-0269-s_lc.fits,137817355,74,slow,8.006699846,0.235478215,1.47091985,8.006699846,5.41091212,3.964830577,3.282515954,2.687809111,0.235478215,0.156860313,0.058443526,0.016230599,0.015144261,TRUE,7.851581131,TRUE,TRUE,FALSE,8.006699846
tess2024003055635-s0074-0000000137968594-0269-s_lc.fits,137968594,74,slow,0.172132917,0.125928961,8.98662925,0.172132917,6.457708028,11.43539986,9.097823302,4.824379226,0.125928961,0.030618539,0.01995373,0.019337723,0.018740668,TRUE,0.172050583,TRUE,TRUE,FALSE,0.172132917
tess2024003055635-s0074-0000000138364751-0269-s_lc.fits,138364751,74,slow,4.656140169,0.058328426,8.68376851,4.656140169,13.79906863,8.006691653,2.164851649,3.128677084,0.058328426,0.048428242,0.038111591,0.020066588,0.017866555,TRUE,4.656140169,TRUE,TRUE,FALSE,4.656140169
tess2024003055635-s0074-0000000138433618-0269-s_lc.fits,138433618,74,slow,6.159783684,0.086249706,2.1135509,6.159783684,9.763060019,2.743022035,3.964823235,3.203746957,0.086249706,0.040623912,0.014192299,0.009182503,0.005548108,TRUE,6.146974042,TRUE,TRUE,FALSE,6.159783684
tess2024003055635-s0074-0000000138969239-0269-s_lc.fits,138969239,74,slow,11.43538684,0.050693271,3.22940111,11.43538684,7.553710398,4.65613202,2.860552599,1.74134146,0.050693271,0.016535415,0.011960936,0.008854965,0.004442475,TRUE,11.43538684,TRUE,TRUE,FALSE,11.43538684
tess2024003055635-s0074-0000000139106013-0269-s_lc.fits,139106013,74,slow,12.50652243,0.145739713,15.82669377,12.50652243,7.149248848,3.74254975,4.824369771,2.988610619,0.145739713,0.073033447,0.03994318,0.035285506,0.009819434,TRUE,12.50652243,TRUE,TRUE,FALSE,12.50652243
tess2024003055635-s0074-0000000154872375-0269-a_fast-lc.fits,154872375,74,fast,5.005529698,0.578283591,1.06651902,5.005529698,7.149627132,8.517845817,3.742800277,2.923385435,0.578283591,0.148209153,0.127629548,0.125024867,0.040194854,TRUE,5.221258879,TRUE,TRUE,FALSE,5.005529698
tess2024003055635-s0074-0000000154872375-0269-s_lc.fits,154872375,74,slow,5.005236945,0.707408143,1.0380429,5.005236945,8.51746433,3.640518963,7.149268769,2.923190717,0.707408143,0.151891533,0.14955619,0.132545374,0.055935688,TRUE,5.221258879,TRUE,TRUE,FALSE,5.005236945
tess2024003055635-s0074-0000000158320130-0269-s_lc.fits,158320130,74,slow,3.36526421,0.612173098,7.81908393,3.36526421,4.215185358,2.860575661,13.79909912,6.457737539,0.612173098,0.141106347,0.086729088,0.082716718,0.05288402,TRUE,3.443656679,TRUE,TRUE,FALSE,3.36526421
tess2024003055635-s0074-0000000158551888-0269-s_lc.fits,158551888,74,slow,2.687578852,0.052129745,2.47121453,2.687578852,4.65579273,6.45728108,13.79865248,1.380976395,0.052129745,0.048707073,0.041689079,0.036330885,0.011454005,TRUE,2.687578852,TRUE,TRUE,TRUE,4.65579273
tess2024003055635-s0074-0000000158631520-0269-s_lc.fits,158631520,74,slow,1.088397037,0.058501197,5.01829445,1.088397037,0.550199445,0.955927978,1.300403139,1.764366351,0.058501197,0.025590793,0.002348926,0.00233148,0.001630554,TRUE,1.103019245,TRUE,TRUE,FALSE,1.088397037
tess2024003055635-s0074-0000000158660814-0269-s_lc.fits,158660814,74,slow,4.655972866,0.075483977,3.50502491,4.655972866,2.687696175,5.88794784,15.38939613,9.762828987,0.075483977,0.045533781,0.037942656,0.031226904,0.017181678,TRUE,4.655972866,TRUE,TRUE,FALSE,4.655972866
tess2024003055635-s0074-0000000158840828-0269-s_lc.fits,158840828,74,slow,6.457724024,0.066847313,4.23615277,6.457724024,2.355845018,3.057053698,3.850498415,1.972927913,0.066847313,0.051804521,0.029941772,0.019608699,0.018167243,TRUE,6.457724024,TRUE,TRUE,FALSE,6.457724024
tess2024003055635-s0074-0000000159050852-0269-s_lc.fits,159050852,74,slow,9.763080167,0.197455368,0.96120238,9.763080167,4.656152416,2.687813118,1.944198789,1.50570381,0.197455368,0.031173619,0.017899517,0.014319929,0.012563585,TRUE,9.763080167,TRUE,TRUE,FALSE,9.763080167
tess2024003055635-s0074-0000000159225367-0269-s_lc.fits,159225367,74,slow,6.785921221,0.052399849,3.03025246,6.785921221,3.057050223,3.64052064,2.355842229,4.824387706,0.052399849,0.026623042,0.019502691,0.011074612,0.008775804,TRUE,6.785921221,TRUE,TRUE,FALSE,6.785921221
tess2024003055635-s0074-0000000159418353-0269-a_fast-lc.fits,159418353,74,fast,9.098224423,0.154784848,0.67217469,9.098224423,6.160132641,4.499524169,2.487683544,3.128891554,0.154784848,0.14422721,0.048050882,0.035143035,0.029599623,TRUE,9.566208243,TRUE,TRUE,FALSE,9.098224423
tess2024003055635-s0074-0000000164721759-0269-s_lc.fits,164721759,74,slow,8.006737327,0.09314755,1.31866336,8.006737327,5.200203846,4.352603299,1.972937653,2.923209141,0.09314755,0.02835066,0.01416644,0.010804789,0.010686649,TRUE,8.006737327,TRUE,TRUE,FALSE,8.006737327
tess2024003055635-s0074-0000000169461816-0269-s_lc.fits,169461816,74,slow,0.090782543,0.066181503,0.56010783,0.090782543,4.824168187,1.275480536,15.3893591,2.68767189,0.066181503,0.00659813,0.006524518,0.005424147,0.004350499,TRUE,0.090782543,TRUE,TRUE,FALSE,0.090782543
tess2024003055635-s0074-0000000188768068-0269-a_fast-lc.fits,188768068,74,fast,9.098309894,0.120735023,0.08755326,9.098309894,3.452536858,5.888551637,2.800795407,2.237600927,0.120735023,0.035777537,0.02771484,0.01690555,0.014462706,TRUE,9.098309894,TRUE,TRUE,FALSE,9.098309894
tess2024003055635-s0074-0000000219852882-0269-s_lc.fits,219852882,74,slow,11.43522363,0.10065884,0.65256238,11.43522363,5.41076483,4.08604703,7.553553723,3.056951024,0.10065884,0.083435219,0.0399618,0.036312521,0.031047998,TRUE,10.90218623,TRUE,TRUE,FALSE,11.43522363
tess2024003055635-s0074-0000000229650439-0269-s_lc.fits,229650439,74,slow,6.159786479,0.334922963,1.19016171,6.159786479,10.53326599,4.499240988,2.237405306,2.63476621,0.334922963,0.176821998,0.171046615,0.163982585,0.114663974,TRUE,6.159786479,TRUE,TRUE,TRUE,10.53326599
tess2024003055635-s0074-0000000268403451-0269-s_lc.fits,268403451,74,slow,9.76304389,0.081573567,0.3000319,9.76304389,5.639429879,3.365233539,1.787976213,2.800548959,0.081573567,0.043713925,0.036098463,0.016461144,0.015100584,TRUE,9.76304389,TRUE,TRUE,FALSE,9.76304389
tess2024003055635-s0074-0000000270611401-0269-s_lc.fits,270611401,74,slow,10.52807336,0.250712828,5.14738917,10.52807336,6.453153558,4.652421137,3.362330373,2.235336654,0.250712828,0.146120156,0.092515973,0.043273594,0.03782848,TRUE,10.52807336,TRUE,TRUE,FALSE,10.52807336
tess2024003055635-s0074-0000000270701667-0269-s_lc.fits,270701667,74,slow,6.159781177,0.138083219,0.58714509,6.159781177,11.43539218,3.365240928,4.086158937,2.275534343,0.138083219,0.070242855,0.028220144,0.027196202,0.014289553,TRUE,6.141398061,TRUE,TRUE,TRUE,11.43539218
tess2024003055635-s0074-0000000270704515-0269-s_lc.fits,270704515,74,slow,9.763058632,0.12614039,28.30857515,9.763058632,5.200163851,6.159782501,2.687803092,3.850483128,0.12614039,0.084448956,0.080078003,0.066181613,0.026788237,TRUE,9.763058632,TRUE,TRUE,FALSE,9.763058632
tess2024003055635-s0074-0000000270956861-0269-s_lc.fits,270956861,74,slow,9.763051984,0.080681487,2.30812311,9.763051984,4.65613227,3.850478992,3.282505205,5.888133236,0.080681487,0.015869889,0.012273993,0.00977475,0.007892208,TRUE,9.94566751,TRUE,TRUE,FALSE,9.763051984
tess2024003055635-s0074-0000000271261159-0269-s_lc.fits,271261159,74,slow,4.656132193,0.081216054,0.99677444,4.656132193,6.457696615,2.860552717,3.365238013,10.5332546,0.081216054,0.019002178,0.016589001,0.015377199,0.014567191,TRUE,4.656132193,TRUE,TRUE,FALSE,4.656132193
tess2024003055635-s0074-0000000272269239-0269-a_fast-lc.fits,272269239,74,fast,0.165530029,0.30902244,11.40366912,0.165530029,0.082799731,7.149598245,4.656403993,2.315141745,0.30902244,0.01236178,0.009260751,0.006130353,0.005484842,TRUE,0.165622394,TRUE,TRUE,FALSE,0.165530029
tess2024003055635-s0074-0000000272601590-0269-s_lc.fits,272601590,74,slow,3.452240456,0.091032013,3.53426278,3.452240456,2.860545266,5.005209163,6.785885504,4.21514411,0.091032013,0.057922598,0.026121424,0.017484991,0.012835252,TRUE,3.452240456,TRUE,TRUE,FALSE,3.452240456
tess2024003055635-s0074-0000000273874849-0269-s_lc.fits,273874849,74,slow,2.032987945,0.06567545,4.25827146,2.032987945,1.021751758,0.510243165,0.685849334,0.340889859,0.06567545,0.057878301,0.022095921,0.014211707,0.010566705,TRUE,2.032987945,TRUE,TRUE,FALSE,2.032987945
tess2024003055635-s0074-0000000274198407-0269-s_lc.fits,274198407,74,slow,7.149225661,0.078266286,2.12128997,7.149225661,11.4353625,4.21513752,3.203729065,2.53471329,0.078266286,0.016228249,0.010996637,0.010569722,0.009814666,TRUE,7.149225661,TRUE,TRUE,FALSE,7.149225661
tess2024003055635-s0074-0000000279917005-0269-s_lc.fits,279917005,74,slow,1.440721462,0.080936403,3.1740284,1.440721462,3.543907739,0.72299765,1.275557959,4.499267166,0.080936403,0.010388787,0.006280124,0.004579937,0.004270739,TRUE,1.444859982,TRUE,TRUE,FALSE,1.440721462
tess2024003055635-s0074-0000000289164482-0269-s_lc.fits,289164482,74,slow,6.786001826,0.171873569,0.41162252,6.786001826,5.005306523,9.763166337,2.687853237,2.315032875,0.171873569,0.132269391,0.032491634,0.014701728,0.010949804,TRUE,7.221724348,TRUE,TRUE,FALSE,6.786001826
tess2024003055635-s0074-0000000299087490-0269-s_lc.fits,299087490,74,slow,10.53328187,0.134762673,2.15845823,10.53328187,5.41091816,3.640522255,2.314997184,1.062412567,0.134762673,0.05632711,0.018279074,0.015987136,0.007140634,TRUE,10.53328187,TRUE,TRUE,FALSE,10.53328187
tess2024003055635-s0074-0000000299158887-0269-a_fast-lc.fits,299158887,74,fast,5.200478306,0.188012888,1.27494693,5.200478306,2.634951019,1.973064489,1.788114064,1.088473373,0.188012888,0.030301395,0.009408646,0.007850315,0.002610242,TRUE,5.43247272,TRUE,TRUE,FALSE,5.200478306
tess2024003055635-s0074-0000000299158887-0269-s_lc.fits,299158887,74,slow,5.410916524,0.400796086,0.86963058,5.410916524,8.51746771,2.634772546,13.7990807,2.355842496,0.400796086,0.137861853,0.058238289,0.041113159,0.028222503,TRUE,5.43247272,TRUE,TRUE,FALSE,5.410916524
tess2024003055635-s0074-0000000350814607-0269-s_lc.fits,350814607,74,slow,11.43543049,0.087078207,2.32691407,11.43543049,5.005253835,2.860574448,2.534744024,1.741355629,0.087078207,0.00914696,0.004400215,0.003101205,0.003069496,TRUE,11.27635506,TRUE,TRUE,FALSE,11.43543049
tess2024003055635-s0074-0000000351766445-0269-s_lc.fits,351766445,74,slow,7.553794539,0.080962777,1.04160309,7.553794539,5.200227341,3.640559126,1.97294851,2.743060428,0.080962777,0.031744145,0.028266587,0.013212762,0.00934003,TRUE,7.960395682,TRUE,TRUE,FALSE,7.553794539
tess2024003055635-s0074-0000000355867695-0269-a_fast-lc.fits,355867695,74,fast,9.763568289,0.063185335,1.02849841,9.763568289,3.128943942,5.20055632,2.165046847,1.300517973,0.063185335,0.05003298,0.037089684,0.02857752,0.008247372,TRUE,9.763568289,TRUE,TRUE,FALSE,9.763568289
tess2024003055635-s0074-0000000356867115-0269-s_lc.fits,356867115,74,slow,6.159804206,0.533330675,0.74342847,6.159804206,10.53328672,4.656155211,1.718933634,3.452267544,0.533330675,0.165243594,0.081226627,0.006325861,0.005201829,TRUE,6.159804206,TRUE,TRUE,FALSE,6.159804206
tess2024003055635-s0074-0000000417659456-0269-s_lc.fits,417659456,74,slow,4.824383219,0.050357263,3.20096612,4.824383219,12.50653965,3.742560926,2.314993564,7.553728022,0.050357263,0.020751366,0.015898575,0.015309678,0.013402386,TRUE,4.824383219,TRUE,TRUE,FALSE,4.824383219
tess2024030031500-s0075-0000000026584080-0270-s_lc.fits,26584080,75,slow,4.206214252,0.240907608,5.30377626,4.206214252,6.316578943,3.383972218,1.925451554,2.311028065,0.240907608,0.040828251,0.020861099,0.017708727,0.013767231,TRUE,4.215160721,TRUE,TRUE,FALSE,4.206214252
tess2024030031500-s0075-0000000027010191-0270-a_fast-lc.fits,27010191,75,fast,2.6168064,0.602758367,5.09845018,2.6168064,2.236485392,3.082796365,1.295244881,1.848438234,0.602758367,0.074960544,0.039440659,0.024119125,0.020654033,TRUE,2.608734588,TRUE,TRUE,FALSE,2.6168064
tess2024030031500-s0075-0000000027010191-0270-s_lc.fits,27010191,75,slow,2.616692353,0.677923092,4.45569634,2.616692353,3.226298149,2.273093382,4.337966708,1.283183286,0.677923092,0.164209123,0.062859333,0.049614288,0.037372641,TRUE,2.608734588,TRUE,TRUE,FALSE,2.616692353
tess2024030031500-s0075-0000000027639443-0270-s_lc.fits,27639443,75,slow,0.123107038,0.068868534,3.79244328,0.123107038,0.192897912,0.27646113,3.651645019,7.317896196,0.068868534,0.038542487,0.011271091,0.005340133,0.004614532,TRUE,0.123095464,TRUE,TRUE,FALSE,0.123107038
tess2024030031500-s0075-0000000027645404-0270-s_lc.fits,27645404,75,slow,5.341950746,0.23717278,2.43992209,5.341950746,10.71518081,2.35024263,2.100688328,2.830625904,0.23717278,0.216165137,0.078284265,0.027154587,0.016039364,TRUE,5.265941912,TRUE,TRUE,TRUE,10.71518081
tess2024030031500-s0075-0000000027769688-0270-a_fast-lc.fits,27769688,75,fast,6.041233545,0.101724783,1.51903629,6.041233545,4.478407452,8.182924866,3.152972161,2.236479487,0.101724783,0.047765578,0.023310894,0.018053799,0.009838081,TRUE,6.457685368,TRUE,TRUE,FALSE,6.041233545
